"","gutenberg_id","text"
"13211",140,"things went wrong he could solace himself with a plunge into the"
"13212",140,"Socialist movement. Since his life had been caught up into the current"
"13213",140,"of this great stream, things which had before been the whole of life"
"13214",140,"to him came to seem of relatively slight importance; his interests were"
"13215",140,"elsewhere, in the world of ideas. His outward life was commonplace and"
"13216",140,"uninteresting; he was just a hotel-porter, and expected to remain one"
"13217",140,"while he lived; but meantime, in the realm of thought, his life was a"
"13218",140,"perpetual adventure. There was so much to know--so many wonders to"
"13219",140,"be discovered! Never in all his life did Jurgis forget the day before"
"13220",140,"election, when there came a telephone message from a friend of Harry"
"13221",140,"Adams, asking him to bring Jurgis to see him that night; and Jurgis"
"13222",140,"went, and met one of the minds of the movement."
"13223",140,""
"13224",140,"The invitation was from a man named Fisher, a Chicago millionaire who"
"13225",140,"had given up his life to settlement work, and had a little home in the"
"13226",140,"heart of the city's slums. He did not belong to the party, but he was"
"13227",140,"in sympathy with it; and he said that he was to have as his guest that"
"13228",140,"night the editor of a big Eastern magazine, who wrote against Socialism,"
"13229",140,"but really did not know what it was. The millionaire suggested that"
"13230",140,"Adams bring Jurgis along, and then start up the subject of ""pure food,"""
"13231",140,"in which the editor was interested."
"13232",140,""
"13233",140,"Young Fisher's home was a little two-story brick house, dingy and"
"13234",140,"weather-beaten outside, but attractive within. The room that Jurgis saw"
"13235",140,"was half lined with books, and upon the walls were many pictures, dimly"
"13236",140,"visible in the soft, yellow light; it was a cold, rainy night, so a"
"13237",140,"log fire was crackling in the open hearth. Seven or eight people were"
"13238",140,"gathered about it when Adams and his friend arrived, and Jurgis saw to"
"13239",140,"his dismay that three of them were ladies. He had never talked to people"
"13240",140,"of this sort before, and he fell into an agony of embarrassment. He"
"13241",140,"stood in the doorway clutching his hat tightly in his hands, and made a"
"13242",140,"deep bow to each of the persons as he was introduced; then, when he was"
"13243",140,"asked to have a seat, he took a chair in a dark corner, and sat down"
"13244",140,"upon the edge of it, and wiped the perspiration off his forehead with"
"13245",140,"his sleeve. He was terrified lest they should expect him to talk."
"13246",140,""
"13247",140,"There was the host himself, a tall, athletic young man, clad in evening"
"13248",140,"dress, as also was the editor, a dyspeptic-looking gentleman named"
"13249",140,"Maynard. There was the former's frail young wife, and also an elderly"
"13250",140,"lady, who taught kindergarten in the settlement, and a young college"
"13251",140,"student, a beautiful girl with an intense and earnest face. She only"
"13252",140,"spoke once or twice while Jurgis was there--the rest of the time she sat"
"13253",140,"by the table in the center of the room, resting her chin in her hands"
"13254",140,"and drinking in the conversation. There were two other men, whom young"
"13255",140,"Fisher had introduced to Jurgis as Mr. Lucas and Mr. Schliemann; he"
"13256",140,"heard them address Adams as ""Comrade,"" and so he knew that they were"
"13257",140,"Socialists."
"13258",140,""
"13259",140,"The one called Lucas was a mild and meek-looking little gentleman of"
"13260",140,"clerical aspect; he had been an itinerant evangelist, it transpired,"
"13261",140,"and had seen the light and become a prophet of the new dispensation."
"13262",140,"He traveled all over the country, living like the apostles of old, upon"
"13263",140,"hospitality, and preaching upon street-corners when there was no hall."
"13264",140,"The other man had been in the midst of a discussion with the editor when"
"13265",140,"Adams and Jurgis came in; and at the suggestion of the host they resumed"
"13266",140,"it after the interruption. Jurgis was soon sitting spellbound, thinking"
"13267",140,"that here was surely the strangest man that had ever lived in the world."
"13268",140,""
"13269",140,"Nicholas Schliemann was a Swede, a tall, gaunt person, with hairy hands"
"13270",140,"and bristling yellow beard; he was a university man, and had been a"
"13271",140,"professor of philosophy--until, as he said, he had found that he was"
"13272",140,"selling his character as well as his time. Instead he had come to"
"13273",140,"America, where he lived in a garret room in this slum district, and made"
"13274",140,"volcanic energy take the place of fire. He studied the composition of"
"13275",140,"food-stuffs, and knew exactly how many proteids and carbohydrates his"
"13276",140,"body needed; and by scientific chewing he said that he tripled the value"
"13277",140,"of all he ate, so that it cost him eleven cents a day. About the first"
"13278",140,"of July he would leave Chicago for his vacation, on foot; and when he"
"13279",140,"struck the harvest fields he would set to work for two dollars and a"
"13280",140,"half a day, and come home when he had another year's supply--a hundred"
"13281",140,"and twenty-five dollars. That was the nearest approach to independence"
"13282",140,"a man could make ""under capitalism,"" he explained; he would never marry,"
"13283",140,"for no sane man would allow himself to fall in love until after the"
"13284",140,"revolution."
"13285",140,""
"13286",140,"He sat in a big arm-chair, with his legs crossed, and his head so far in"
"13287",140,"the shadow that one saw only two glowing lights, reflected from the fire"
"13288",140,"on the hearth. He spoke simply, and utterly without emotion; with the"
"13289",140,"manner of a teacher setting forth to a group of scholars an axiom in"
"13290",140,"geometry, he would enunciate such propositions as made the hair of"
"13291",140,"an ordinary person rise on end. And when the auditor had asserted"
"13292",140,"his non-comprehension, he would proceed to elucidate by some new"
"13293",140,"proposition, yet more appalling. To Jurgis the Herr Dr. Schliemann"
"13294",140,"assumed the proportions of a thunderstorm or an earthquake. And yet,"
"13295",140,"strange as it might seem, there was a subtle bond between them, and he"
"13296",140,"could follow the argument nearly all the time. He was carried over the"
"13297",140,"difficult places in spite of himself; and he went plunging away in mad"
"13298",140,"career--a very Mazeppa-ride upon the wild horse Speculation."
"13299",140,""
"13300",140,"Nicholas Schliemann was familiar with all the universe, and with man"
"13301",140,"as a small part of it. He understood human institutions, and blew them"
"13302",140,"about like soap bubbles. It was surprising that so much destructiveness"
"13303",140,"could be contained in one human mind. Was it government? The purpose"
"13304",140,"of government was the guarding of property-rights, the perpetuation"
