"","gutenberg_id","text"
"5339",500,"To make matters worse, the candle went out and father and son were left"
"5340",500,"in the dark."
"5341",500,""
"5342",500,"""And now?"" asked Pinocchio with a serious face."
"5343",500,""
"5344",500,"""Now we are lost."""
"5345",500,""
"5346",500,"""Why lost? Give me your hand, dear Father, and be careful not to slip!"""
"5347",500,""
"5348",500,"""Where will you take me?"""
"5349",500,""
"5350",500,"""We must try again. Come with me and don't be afraid."""
"5351",500,""
"5352",500,"With these words Pinocchio took his father by the hand and, always"
"5353",500,"walking on tiptoes, they climbed up the monster's throat for a second"
"5354",500,"time. They then crossed the whole tongue and jumped over three rows of"
"5355",500,"teeth. But before they took the last great leap, the Marionette said to"
"5356",500,"his father:"
"5357",500,""
"5358",500,"""Climb on my back and hold on tightly to my neck. I'll take care of"
"5359",500,"everything else."""
"5360",500,""
"5361",500,"As soon as Geppetto was comfortably seated on his shoulders, Pinocchio,"
"5362",500,"very sure of what he was doing, dived into the water and started to"
"5363",500,"swim. The sea was like oil, the moon shone in all splendor, and the"
"5364",500,"Shark continued to sleep so soundly that not even a cannon shot would"
"5365",500,"have awakened him."
"5366",500,""
"5367",500,""
"5368",500,""
"5369",500,"CHAPTER 36"
"5370",500,""
"5371",500,"Pinocchio finally ceases to be a Marionette and becomes a boy"
"5372",500,""
"5373",500,""
"5374",500,"""My dear Father, we are saved!"" cried the Marionette. ""All we have to do"
"5375",500,"now is to get to the shore, and that is easy."""
"5376",500,""
"5377",500,"Without another word, he swam swiftly away in an effort to reach land as"
"5378",500,"soon as possible. All at once he noticed that Geppetto was shivering and"
"5379",500,"shaking as if with a high fever."
"5380",500,""
"5381",500,"Was he shivering from fear or from cold? Who knows? Perhaps a little"
"5382",500,"of both. But Pinocchio, thinking his father was frightened, tried to"
"5383",500,"comfort him by saying:"
"5384",500,""
"5385",500,"""Courage, Father! In a few moments we shall be safe on land."""
"5386",500,""
"5387",500,"""But where is that blessed shore?"" asked the little old man, more and"
"5388",500,"more worried as he tried to pierce the faraway shadows. ""Here I am"
"5389",500,"searching on all sides and I see nothing but sea and sky."""
"5390",500,""
"5391",500,"""I see the shore,"" said the Marionette. ""Remember, Father, that I am"
"5392",500,"like a cat. I see better at night than by day."""
"5393",500,""
"5394",500,"Poor Pinocchio pretended to be peaceful and contented, but he was"
"5395",500,"far from that. He was beginning to feel discouraged, his strength was"
"5396",500,"leaving him, and his breathing was becoming more and more labored. He"
"5397",500,"felt he could not go on much longer, and the shore was still far away."
"5398",500,""
"5399",500,"He swam a few more strokes. Then he turned to Geppetto and cried out"
"5400",500,"weakly:"
"5401",500,""
"5402",500,"""Help me, Father! Help, for I am dying!"""
"5403",500,""
"5404",500,"Father and son were really about to drown when they heard a voice like a"
"5405",500,"guitar out of tune call from the sea:"
"5406",500,""
"5407",500,"""What is the trouble?"""
"5408",500,""
"5409",500,"""It is I and my poor father."""
"5410",500,""
"5411",500,"""I know the voice. You are Pinocchio."""
"5412",500,""
"5413",500,"""Exactly. And you?"""
"5414",500,""
"5415",500,"""I am the Tunny, your companion in the Shark's stomach."""
"5416",500,""
"5417",500,"""And how did you escape?"""
"5418",500,""
"5419",500,"""I imitated your example. You are the one who showed me the way and"
"5420",500,"after you went, I followed."""
"5421",500,""
"5422",500,"""Tunny, you arrived at the right moment! I implore you, for the love you"
"5423",500,"bear your children, the little Tunnies, to help us, or we are lost!"""
"5424",500,""
"5425",500,"""With great pleasure indeed. Hang onto my tail, both of you, and let me"
"5426",500,"lead you. In a twinkling you will be safe on land."""
"5427",500,""
"5428",500,"Geppetto and Pinocchio, as you can easily imagine, did not refuse the"
"5429",500,"invitation; indeed, instead of hanging onto the tail, they thought it"
"5430",500,"better to climb on the Tunny's back."
"5431",500,""
"5432",500,"""Are we too heavy?"" asked Pinocchio."
"5433",500,""
"5434",500,"""Heavy? Not in the least. You are as light as sea-shells,"" answered the"
"5435",500,"Tunny, who was as large as a two-year-old horse."
"5436",500,""
"5437",500,"As soon as they reached the shore, Pinocchio was the first to jump to"
"5438",500,"the ground to help his old father. Then he turned to the fish and said"
"5439",500,"to him:"
"5440",500,""
"5441",500,"""Dear friend, you have saved my father, and I have not enough words"
"5442",500,"with which to thank you! Allow me to embrace you as a sign of my eternal"
"5443",500,"gratitude."""
"5444",500,""
"5445",500,"The Tunny stuck his nose out of the water and Pinocchio knelt on the"
"5446",500,"sand and kissed him most affectionately on his cheek. At this warm"
"5447",500,"greeting, the poor Tunny, who was not used to such tenderness, wept"
"5448",500,"like a child. He felt so embarrassed and ashamed that he turned quickly,"
"5449",500,"plunged into the sea, and disappeared."
"5450",500,""
"5451",500,"In the meantime day had dawned."
"5452",500,""
"5453",500,"Pinocchio offered his arm to Geppetto, who was so weak he could hardly"
"5454",500,"stand, and said to him:"
"5455",500,""
"5456",500,"""Lean on my arm, dear Father, and let us go. We will walk very, very"
"5457",500,"slowly, and if we feel tired we can rest by the wayside."""
"5458",500,""
"5459",500,"""And where are we going?"" asked Geppetto."
"5460",500,""
"5461",500,"""To look for a house or a hut, where they will be kind enough to give us"
"5462",500,"a bite of bread and a bit of straw to sleep on."""
"5463",500,""
"5464",500,"They had not taken a hundred steps when they saw two rough-looking"
"5465",500,"individuals sitting on a stone begging for alms."
"5466",500,""
"5467",500,"It was the Fox and the Cat, but one could hardly recognize them, they"
"5468",500,"looked so miserable. The Cat, after pretending to be blind for so many"
"5469",500,"years had really lost the sight of both eyes. And the Fox, old, thin,"
"5470",500,"and almost hairless, had even lost his tail. That sly thief had fallen"
"5471",500,"into deepest poverty, and one day he had been forced to sell his"
"5472",500,"beautiful tail for a bite to eat."
"5473",500,""
"5474",500,"""Oh, Pinocchio,"" he cried in a tearful voice. ""Give us some alms, we beg"
"5475",500,"of you! We are old, tired, and sick."""
"5476",500,""
"5477",500,"""Sick!"" repeated the Cat."
"5478",500,""
"5479",500,"""Addio, false friends!"" answered the Marionette. ""You cheated me once,"
"5480",500,"but you will never catch me again."""
"5481",500,""
"5482",500,"""Believe us! Today we are truly poor and starving."""
"5483",500,""
"5484",500,"""Starving!"" repeated the Cat."
"5485",500,""
"5486",500,"""If you are poor; you deserve it! Remember the old proverb which says:"
"5487",500,"'Stolen money never bears fruit.' Addio, false friends."""
"5488",500,""
"5489",500,"""Have mercy on us!"""
"5490",500,""
"5491",500,"""On us."""
"5492",500,""
"5493",500,"""Addio, false friends. Remember the old proverb which says: 'Bad wheat"
"5494",500,"always makes poor bread!'"""
"5495",500,""
"5496",500,"""Do not abandon us."""
"5497",500,""
"5498",500,"""Abandon us,"" repeated the Cat."
"5499",500,""
"5500",500,"""Addio, false friends. Remember the old proverb: 'Whoever steals his"
"5501",500,"neighbor's shirt, usually dies without his own.'"""
"5502",500,""
"5503",500,"Waving good-by to them, Pinocchio and Geppetto calmly went on their way."
"5504",500,"After a few more steps, they saw, at the end of a long road near a clump"
"5505",500,"of trees, a tiny cottage built of straw."
"5506",500,""
"5507",500,"""Someone must live in that little hut,"" said Pinocchio. ""Let us see for"
"5508",500,"ourselves."""
"5509",500,""
"5510",500,"They went and knocked at the door."
"5511",500,""
"5512",500,"""Who is it?"" said a little voice from within."
"5513",500,""
"5514",500,"""A poor father and a poorer son, without food and with no roof to cover"
"5515",500,"them,"" answered the Marionette."
"5516",500,""
"5517",500,"""Turn the key and the door will open,"" said the same little voice."
"5518",500,""
"5519",500,"Pinocchio turned the key and the door opened. As soon as they went in,"
"5520",500,"they looked here and there and everywhere but saw no one."
"5521",500,""
"5522",500,"""Oh--ho, where is the owner of the hut?"" cried Pinocchio, very much"
"5523",500,"surprised."
"5524",500,""
"5525",500,"""Here I am, up here!"""
"5526",500,""
"5527",500,"Father and son looked up to the ceiling, and there on a beam sat the"
"5528",500,"Talking Cricket."
"5529",500,""
"5530",500,"""Oh, my dear Cricket,"" said Pinocchio, bowing politely."
"5531",500,""
"5532",500,"""Oh, now you call me your dear Cricket, but do you remember when you"
"5533",500,"threw your hammer at me to kill me?"""
"5534",500,""
"5535",500,"""You are right, dear Cricket. Throw a hammer at me now. I deserve it!"
"5536",500,"But spare my poor old father."""
"5537",500,""
"5538",500,"""I am going to spare both the father and the son. I have only wanted to"
"5539",500,"remind you of the trick you long ago played upon me, to teach you that"
"5540",500,"in this world of ours we must be kind and courteous to others, if we"
"5541",500,"want to find kindness and courtesy in our own days of trouble."""
"5542",500,""
"5543",500,"""You are right, little Cricket, you are more than right, and I shall"
"5544",500,"remember the lesson you have taught me. But will you tell how you"
"5545",500,"succeeded in buying this pretty little cottage?"""
"5546",500,""
"5547",500,"""This cottage was given to me yesterday by a little Goat with blue"
"5548",500,"hair."""
"5549",500,""
"5550",500,"""And where did the Goat go?"" asked Pinocchio."
"5551",500,""
"5552",500,"""I don't know."""
"5553",500,""
"5554",500,"""And when will she come back?"""
"5555",500,""
"5556",500,"""She will never come back. Yesterday she went away bleating sadly, and"
"5557",500,"it seemed to me she said: 'Poor Pinocchio, I shall never see him again."
"5558",500,". .the Shark must have eaten him by this time.'"""
"5559",500,""
"5560",500,"""Were those her real words? Then it was she--it was--my dear little"
"5561",500,"Fairy,"" cried out Pinocchio, sobbing bitterly. After he had cried a"
"5562",500,"long time, he wiped his eyes and then he made a bed of straw for old"
"5563",500,"Geppetto. He laid him on it and said to the Talking Cricket:"
"5564",500,""
"5565",500,"""Tell me, little Cricket, where shall I find a glass of milk for my poor"
"5566",500,"Father?"""
"5567",500,""
"5568",500,"""Three fields away from here lives Farmer John. He has some cows. Go"
"5569",500,"there and he will give you what you want."""
